random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
105933,Promise me you won’t dnnk* It’s so dangerous! You know Doctor Hardy told you — ,EDMUND {bitterly). I thought he was an old idiot. ,MARY {piUfally). Edmund! ,"{Jamie^s voice is heard from the front hall, Gome on, ","I love thee, infamous city* Harlots and ","Ead, let’s beat it. Marfs manner at once becomes detached again ) ",2
737725,EDMUND {bitterly). I thought he was an old idiot. ,MARY {piUfally). Edmund! ,"{Jamie^s voice is heard from the front hall, Gome on, ","Ead, let’s beat it. Marfs manner at once becomes detached again ) ","MARY {stnckenly). Please, dear. I know you mean it for the best, but — {A defensive uneasiness comes into her voice agcan.) I don’t understand why you should suddenly say such things. What put it in your nund this mommg? ","Go on, Edmimd. Jamie’s waiting. {She goes to the frontparlour doorway.) There comes your father downstairs, too* ",2
111298,MARY {piUfally). Edmund! ,"{Jamie^s voice is heard from the front hall, Gome on, ","Ead, let’s beat it. Marfs manner at once becomes detached again ) ","Go on, Edmimd. Jamie’s waiting. {She goes to the frontparlour doorway.) There comes your father downstairs, too* ","{Tyrone* s voice calls. Come on, Edmund.) ","Please don’t think I blame your father, Edmund. He didn’t know any better. He never went to school after he was ten His people were the most ignorant kind of povertystricken Insh. I’m sure they honestiy beheved whiskey is the healthiest mediane for a child who is sick or fiightened. ",1
520926,"{Jamie^s voice is heard from the front hall, Gome on, ","Ead, let’s beat it. Marfs manner at once becomes detached again ) ","Go on, Edmimd. Jamie’s waiting. {She goes to the frontparlour doorway.) There comes your father downstairs, too* ","{Tyrone* s voice calls. Come on, Edmund.) ",I guess She said she was going to take a nap. ,"MARY {Jiisses him with detached affection). Goodbye, dear. ",2
12360,"Ead, let’s beat it. Marfs manner at once becomes detached again ) ","Go on, Edmimd. Jamie’s waiting. {She goes to the frontparlour doorway.) There comes your father downstairs, too* ","{Tyrone* s voice calls. Come on, Edmund.) ","MARY {Jiisses him with detached affection). Goodbye, dear. ","MARY [kisses him — tenderly). All you need is your mother to nurse you. Big as you are, you’re still the baby of the family to me, you know. ","If you’re coming home for dinner, try not to be late. And tell your father. You know what Bridget is. ",2
790708,"Go on, Edmimd. Jamie’s waiting. {She goes to the frontparlour doorway.) There comes your father downstairs, too* ","{Tyrone* s voice calls. Come on, Edmund.) ","MARY {Jiisses him with detached affection). Goodbye, dear. ","If you’re coming home for dinner, try not to be late. And tell your father. You know what Bridget is. ","MARY. It’s no use finding fault with Bridget. She doesn’t listen. I can’t threaten her, or she’d threaten she’d leave. ",{He turns and hurries away. Tyrone calls from the hall^ ,2
372184,"{Tyrone* s voice calls. Come on, Edmund.) ","MARY {Jiisses him with detached affection). Goodbye, dear. ","If you’re coming home for dinner, try not to be late. And tell your father. You know what Bridget is. ",{He turns and hurries away. Tyrone calls from the hall^ ,"I am a bit soused, I guess. 1^11 put out the damned light. ","Goodbye, Mary, and then Jamie^ Goodbye, ",2
281156,"MARY {Jiisses him with detached affection). Goodbye, dear. ","If you’re coming home for dinner, try not to be late. And tell your father. You know what Bridget is. ",{He turns and hurries away. Tyrone calls from the hall^ ,"Goodbye, Mary, and then Jamie^ Goodbye, ","Nothing was what it is. That’s what I wanted — to be alone with myself in another world where truth is untrue and life can hide firom itself. Out beyond the harbour, where the road runs along the beach, I even lost the feeling of bang on land. The fog and the sea seemed part of each other. It was hke walking on the bottom of the sea. ","Mama. She calls back,) ",2
114457,"If you’re coming home for dinner, try not to be late. And tell your father. You know what Bridget is. ",{He turns and hurries away. Tyrone calls from the hall^ ,"Goodbye, Mary, and then Jamie^ Goodbye, ","Mama. She calls back,) ",Goodbye. ,"If I hadn’t left him with my mother to join you on the road, because you wrote telhng me you missed me and were so lonely, Jamie would never have been allowed, when he still had measles, to go m the baby’s room. {Her face hardening.) I’ve always beheved Jamie did it on purpose. He was jealous of the baby. He hated him. {As ",1
438457,{He turns and hurries away. Tyrone calls from the hall^ ,"Goodbye, Mary, and then Jamie^ Goodbye, ","Mama. She calls back,) ",Goodbye. ,{The front screen door is heard closing after them. She comes and stands by the table^ one hand drumming on ity the other fluttering up to pat her hair. She stares about the room with frightened^ forsaken eyes and whispers to herself) ,MARY {does not respond to hts humour — her hands fluttering over the front of her dress). What were you two argumg about'* ,1
6573,"Goodbye, Mary, and then Jamie^ Goodbye, ","Mama. She calls back,) ",Goodbye. ,{The front screen door is heard closing after them. She comes and stands by the table^ one hand drumming on ity the other fluttering up to pat her hair. She stares about the room with frightened^ forsaken eyes and whispers to herself) ,MARY {smiling). That dreadful man! But he is fiiimy. ,"It’s so lonely here. {Then her face hardens into bitter self contempt.) You’re lying to yourself again. You wanted to get nd of them. Their contempt and disgust aren’t pleasant company You’re glad they’re gone {She gives a little despairing laugh ) Then Mother of God, why do I feel so lonely? ",2
987812,"Mama. She calls back,) ",Goodbye. ,{The front screen door is heard closing after them. She comes and stands by the table^ one hand drumming on ity the other fluttering up to pat her hair. She stares about the room with frightened^ forsaken eyes and whispers to herself) ,"It’s so lonely here. {Then her face hardens into bitter self contempt.) You’re lying to yourself again. You wanted to get nd of them. Their contempt and disgust aren’t pleasant company You’re glad they’re gone {She gives a little despairing laugh ) Then Mother of God, why do I feel so lonely? ",Curtain. ,EDMUND. You dirty bastard* ,1
150536,Goodbye. ,{The front screen door is heard closing after them. She comes and stands by the table^ one hand drumming on ity the other fluttering up to pat her hair. She stares about the room with frightened^ forsaken eyes and whispers to herself) ,"It’s so lonely here. {Then her face hardens into bitter self contempt.) You’re lying to yourself again. You wanted to get nd of them. Their contempt and disgust aren’t pleasant company You’re glad they’re gone {She gives a little despairing laugh ) Then Mother of God, why do I feel so lonely? ",Curtain. ,SCENE. The same. It is aromdhalf~past six in the evening. Dusk ts gathering in the livingroom^ an early dusk due to the fog which has rolled in from the Sound and is like a white curtain drawn down outside the windows. From a lighthouse beyond the harbours mouthy a foghorn is heard at regular intervals^ moaning like a mournful whale in labour ^ and from the harbour itself^ intermittently^ comes the warning ringing of bells on yachts at anchor ,"{He laughs mth maudlin appreciation.) Not so bad, that last, eh'* Onginal, not Baudelaire. Give me credit' {Thenmth alcoholic talkativeness.) You’ve just told me some lugh spots in your memones. Want to hear mine'* They’re all connected with the sea. Here’s one When I was on the ",1
