random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
867690,appetite_).,"RUTH. I should think you might have some feeling for me, Rob, and not",always be late for meals. If you think it’s fun sweltering in that oven,"of a kitchen to keep things warm for you, you’re mistaken.",ROBERT. (_turning to him quickly_) Andy! (_He sees at once the fixed,"ROBERT. I’m sorry, Ruth, really I am. Something crops up every day to",2
840815,"RUTH. I should think you might have some feeling for me, Rob, and not",always be late for meals. If you think it’s fun sweltering in that oven,"of a kitchen to keep things warm for you, you’re mistaken.","ROBERT. I’m sorry, Ruth, really I am. Something crops up every day to",delay me. I mean to be here on time.,I won’t let you! It’d break my--my heart!,1
923064,always be late for meals. If you think it’s fun sweltering in that oven,"of a kitchen to keep things warm for you, you’re mistaken.","ROBERT. I’m sorry, Ruth, really I am. Something crops up every day to",delay me. I mean to be here on time.,ROBERT. (_speaking with an effort_) I won’t wake her. (_He walks weakly,RUTH. (_with a sigh_) Mean-tos don’t count.,2
522861,"of a kitchen to keep things warm for you, you’re mistaken.","ROBERT. I’m sorry, Ruth, really I am. Something crops up every day to",delay me. I mean to be here on time.,RUTH. (_with a sigh_) Mean-tos don’t count.,"lost in a breezy, business-like briskness of voice and gesture. There is","ROBERT. (_with a conciliating smile_) Then punish me, Ruth. Let the food",2
875307,"ROBERT. I’m sorry, Ruth, really I am. Something crops up every day to",delay me. I mean to be here on time.,RUTH. (_with a sigh_) Mean-tos don’t count.,"ROBERT. (_with a conciliating smile_) Then punish me, Ruth. Let the food",sight! (_He pounds the table with his fists in exasperation_).,get cold and don’t bother about me.,2
225534,delay me. I mean to be here on time.,RUTH. (_with a sigh_) Mean-tos don’t count.,"ROBERT. (_with a conciliating smile_) Then punish me, Ruth. Let the food",get cold and don’t bother about me.,RUTH. I’d have to wait just the same to wash up after you.,"ROBERT. Yes, I suppose it is. For you it’s different. You’re a Mayo",1
330696,RUTH. (_with a sigh_) Mean-tos don’t count.,"ROBERT. (_with a conciliating smile_) Then punish me, Ruth. Let the food",get cold and don’t bother about me.,RUTH. I’d have to wait just the same to wash up after you.,ROBERT. But I can wash up.,"ANDREW. Oh, I could give you your bellyful of details if I wanted to",1
83374,"ROBERT. (_with a conciliating smile_) Then punish me, Ruth. Let the food",get cold and don’t bother about me.,RUTH. I’d have to wait just the same to wash up after you.,ROBERT. But I can wash up.,RUTH. A nice mess there’d be then!,heavily_) It was a crazy mistake for them two to get married. I argyed,1
983620,get cold and don’t bother about me.,RUTH. I’d have to wait just the same to wash up after you.,ROBERT. But I can wash up.,RUTH. A nice mess there’d be then!,ROBERT. (_with an attempt at lightness_) The food is lucky to be able to,"you, Rob?",1
178316,RUTH. I’d have to wait just the same to wash up after you.,ROBERT. But I can wash up.,RUTH. A nice mess there’d be then!,ROBERT. (_with an attempt at lightness_) The food is lucky to be able to,get cold this weather. (_As_ RUTH _doesn’t answer or smile he opens his,MRS. MAYO. (_her lips trembling_) I wish Robbie weren’t going.,1
841677,ROBERT. But I can wash up.,RUTH. A nice mess there’d be then!,ROBERT. (_with an attempt at lightness_) The food is lucky to be able to,get cold this weather. (_As_ RUTH _doesn’t answer or smile he opens his,"book and resumes his reading, forcing himself to take a mouthful of food",and wife look into each other’s eyes with something akin to hatred in,1
178512,RUTH. A nice mess there’d be then!,ROBERT. (_with an attempt at lightness_) The food is lucky to be able to,get cold this weather. (_As_ RUTH _doesn’t answer or smile he opens his,"book and resumes his reading, forcing himself to take a mouthful of food",every now and then_. RUTH _stares at him in annoyance_).,MRS. MAYO. Robbie can’t.,1
799888,ROBERT. (_with an attempt at lightness_) The food is lucky to be able to,get cold this weather. (_As_ RUTH _doesn’t answer or smile he opens his,"book and resumes his reading, forcing himself to take a mouthful of food",every now and then_. RUTH _stares at him in annoyance_).,"ROBERT. Don’t, Andy. Don’t, I tell you!","RUTH. And besides, you’ve got your own work that’s got to be done.",2
275986,get cold this weather. (_As_ RUTH _doesn’t answer or smile he opens his,"book and resumes his reading, forcing himself to take a mouthful of food",every now and then_. RUTH _stares at him in annoyance_).,"RUTH. And besides, you’ve got your own work that’s got to be done.",ANDREW. (_confused_) Yes. I didn’t want you to get false notions in your,"ROBERT. (_absent-mindedly, without taking his eyes from the book_) Yes,",2
672236,"book and resumes his reading, forcing himself to take a mouthful of food",every now and then_. RUTH _stares at him in annoyance_).,"RUTH. And besides, you’ve got your own work that’s got to be done.","ROBERT. (_absent-mindedly, without taking his eyes from the book_) Yes,",of course.,"RUTH. (_slowly, puzzled_) Well, then, if it isn’t---- (_With sudden",1
755216,every now and then_. RUTH _stares at him in annoyance_).,"RUTH. And besides, you’ve got your own work that’s got to be done.","ROBERT. (_absent-mindedly, without taking his eyes from the book_) Yes,",of course.,to bed. (_Now that she is sure her mother is awake her fear passes and,RUTH. (_spitefully_) Work you’ll never get done by reading books all the,2
700039,"RUTH. And besides, you’ve got your own work that’s got to be done.","ROBERT. (_absent-mindedly, without taking his eyes from the book_) Yes,",of course.,RUTH. (_spitefully_) Work you’ll never get done by reading books all the,blame him. You both got a right to feel proud of her. She’s surely a,time.,2
50207,"ROBERT. (_absent-mindedly, without taking his eyes from the book_) Yes,",of course.,RUTH. (_spitefully_) Work you’ll never get done by reading books all the,time.,You’ve got to--now--hurry--you never know when it may be too late. (_As,ROBERT. (_shutting the book with a snap_) Why do you persist in nagging,2
764182,of course.,RUTH. (_spitefully_) Work you’ll never get done by reading books all the,time.,ROBERT. (_shutting the book with a snap_) Why do you persist in nagging,at me for getting pleasure out of reading? Is it because---- (_He checks,"encouragement once in a while when things go wrong, even if it is my",1
39984,RUTH. (_spitefully_) Work you’ll never get done by reading books all the,time.,ROBERT. (_shutting the book with a snap_) Why do you persist in nagging,at me for getting pleasure out of reading? Is it because---- (_He checks,things. It can’t be long now.,himself abruptly_).,2
506558,time.,ROBERT. (_shutting the book with a snap_) Why do you persist in nagging,at me for getting pleasure out of reading? Is it because---- (_He checks,himself abruptly_).,"RUTH. (_coloring_) Because I’m too stupid to understand them, I s’pose",ROBERT. (_in a voice of command that forces obedience_) Stop! (_He goes,1
282070,ROBERT. (_shutting the book with a snap_) Why do you persist in nagging,at me for getting pleasure out of reading? Is it because---- (_He checks,himself abruptly_).,"RUTH. (_coloring_) Because I’m too stupid to understand them, I s’pose",you were going to say.,"ROBERT. It’s more than that, Andy.",1
535222,at me for getting pleasure out of reading? Is it because---- (_He checks,himself abruptly_).,"RUTH. (_coloring_) Because I’m too stupid to understand them, I s’pose",you were going to say.,more.,ROBERT. (_shame-facedly_) No--no. (_In exasperation_) Why do you goad me,2
575345,himself abruptly_).,"RUTH. (_coloring_) Because I’m too stupid to understand them, I s’pose",you were going to say.,ROBERT. (_shame-facedly_) No--no. (_In exasperation_) Why do you goad me,"happiness, you and Ruth. You both deserve the best there is.",into saying things I don’t mean? Haven’t I got my share of troubles,2
849121,"RUTH. (_coloring_) Because I’m too stupid to understand them, I s’pose",you were going to say.,ROBERT. (_shame-facedly_) No--no. (_In exasperation_) Why do you goad me,into saying things I don’t mean? Haven’t I got my share of troubles,trying to work this cursed farm without your adding to them? You know,"MRS. MAYO. (_rebelliously_) Well, I do wish he wasn’t!",1
148737,you were going to say.,ROBERT. (_shame-facedly_) No--no. (_In exasperation_) Why do you goad me,into saying things I don’t mean? Haven’t I got my share of troubles,trying to work this cursed farm without your adding to them? You know,how hard I’ve tried to keep things going in spite of bad luck----,"world and see things, and--I want to go.",1
604107,ROBERT. (_shame-facedly_) No--no. (_In exasperation_) Why do you goad me,into saying things I don’t mean? Haven’t I got my share of troubles,trying to work this cursed farm without your adding to them? You know,how hard I’ve tried to keep things going in spite of bad luck----,Robert’s been in charge things’ve been goin’ down hill steady. You don’t,RUTH. (_scornfully_) Bad luck!,2
760878,into saying things I don’t mean? Haven’t I got my share of troubles,trying to work this cursed farm without your adding to them? You know,how hard I’ve tried to keep things going in spite of bad luck----,RUTH. (_scornfully_) Bad luck!,"ROBERT. And my own very apparent unfitness for the job, I was going to","SCOTT. I didn’t figger it, neither; but I run across a bit o’ news down",1
708450,trying to work this cursed farm without your adding to them? You know,how hard I’ve tried to keep things going in spite of bad luck----,RUTH. (_scornfully_) Bad luck!,"ROBERT. And my own very apparent unfitness for the job, I was going to",it he did when he was talking to me this evening.,"add; but you can’t deny there’s been bad luck to it, too. Why don’t you",2
19329,how hard I’ve tried to keep things going in spite of bad luck----,RUTH. (_scornfully_) Bad luck!,"ROBERT. And my own very apparent unfitness for the job, I was going to","add; but you can’t deny there’s been bad luck to it, too. Why don’t you",RUTH. Here. The first one’s on top.,take things into consideration? Why can’t we pull together? We used to.,2
570309,RUTH. (_scornfully_) Bad luck!,"ROBERT. And my own very apparent unfitness for the job, I was going to","add; but you can’t deny there’s been bad luck to it, too. Why don’t you",take things into consideration? Why can’t we pull together? We used to.,"o’ Goshen, but it’s bakin’ in here! Let’s go out in under the trees in",I know it’s hard on you also. Then why can’t we help each other instead,2
